WELLNUM,DEPTH,SW,protocol,split_id,method,seed,alpha,target_coverage,pred,lower,upper,width,covered,method_label,local_calibration_frac,local_calibration_strategy,stress_curves,clip_intervals,setting
6,14273.29,0.234,LOWO_LOCAL_CAL,LOWO_LOCAL_6,wl_pcqr,42,0.1,0.9,0.5478232918404871,0.0,1.0,1.0,True,WL-PCQR,0.2,stratified,"RDEP_LOG10,RMED_LOG10",True,RDEP_LOG10 + RMED_LOG10 hidden
6,14302.17,0.181,LOWO_LOCAL_CAL,LOWO_LOCAL_6,wl_pcqr,42,0.1,0.9,0.6368783473118094,0.0595572147058823,1.0,0.9404427852941176,True,WL-PCQR,0.2,stratified,"RDEP_LOG10,RMED_LOG10",True,RDEP_LOG10 + RMED_LOG10 hidden
6,14330.71,0.135,LOWO_LOCAL_CAL,LOWO_LOCAL_6,wl_pcqr,42,0.1,0.9,0.5940807834761138,0.0,1.0,1.0,True,WL-PCQR,0.2,stratified,"RDEP_LOG10,RMED_LOG10",True,RDEP_LOG10 + RMED_LOG10 hidden
6,14359.58,1.0,LOWO_LOCAL_CAL,LOWO_LOCAL_6,wl_pcqr,42,0.1,0.9,0.9984684334182186,0.5701810791919192,1.0,0.4298189208080808,True,WL-PCQR,0.2,stratified,"RDEP_LOG10,RMED_LOG10",True,RDEP_LOG10 + RMED_LOG10 hidden
6,14417.0,1.0,LOWO_LOCAL_CAL,LOWO_LOCAL_6,wl_pcqr,42,0.1,0.9,0.9985047169677196,0.57785545,1.0,0.4221445499999999,True,WL-PCQR,0.2,stratified,"RDEP_LOG10,RMED_LOG10",True,RDEP_LOG10 + RMED_LOG10 hidden
6,14445.87,1.0,LOWO_LOCAL_CAL,LOWO_LOCAL_6,wl_pcqr,42,0.1,0.9,0.9999163136805556,0.57785545,1.0,0.4221445499999999,True,WL-PCQR,0.2,stratified,"RDEP_LOG10,RMED_LOG10",True,RDEP_LOG10 + RMED_LOG10 hidden
6,14474.41,1.0,LOWO_LOCAL_CAL,LOWO_LOCAL_6,wl_pcqr,42,0.1,0.9,0.8488354836120532,0.1946479019230769,1.0,0.8053520980769231,True,WL-PCQR,0.2,stratified,"RDEP_LOG10,RMED_LOG10",True,RDEP_LOG10 + RMED_LOG10 hidden
6,14503.28,0.957,LOWO_LOCAL_CAL,LOWO_LOCAL_6,wl_pcqr,42,0.1,0.9,0.8471069756397522,0.1946479019230769,1.0,0.8053520980769231,True,WL-PCQR,0.2,stratified,"RDEP_LOG10,RMED_LOG10",True,RDEP_LOG10 + RMED_LOG10 hidden
6,14560.7,1.0,LOWO_LOCAL_CAL,LOWO_LOCAL_6,wl_pcqr,42,0.1,0.9,0.996927342561768,0.5685241945909092,1.0,0.4314758054090908,True,WL-PCQR,0.2,stratified,"RDEP_LOG10,RMED_LOG10",True,RDEP_LOG10 + RMED_LOG10 hidden
6,14589.57,1.0,LOWO_LOCAL_CAL,LOWO_LOCAL_6,wl_pcqr,42,0.1,0.9,0.9940148583263452,0.5380276722222223,1.0,0.4619723277777777,True,WL-PCQR,0.2,stratified,"RDEP_LOG10,RMED_LOG10",True,RDEP_LOG10 + RMED_LOG10 hidden
6,14618.11,1.0,LOWO_LOCAL_CAL,LOWO_LOCAL_6,wl_pcqr,42,0.1,0.9,0.9990705446210544,0.5747521295,1.0,0.4252478705,True,WL-PCQR,0.2,stratified,"RDEP_LOG10,RMED_LOG10",True,RDEP_LOG10 + RMED_LOG10 hidden
6,14646.98,1.0,LOWO_LOCAL_CAL,LOWO_LOCAL_6,wl_pcqr,42,0.1,0.9,0.9991890709431782,0.57785545,1.0,0.4221445499999999,True,WL-PCQR,0.2,stratified,"RDEP_LOG10,RMED_LOG10",True,RDEP_LOG10 + RMED_LOG10 hidden
6,14704.4,1.0,LOWO_LOCAL_CAL,LOWO_LOCAL_6,wl_pcqr,42,0.1,0.9,0.9965003703395456,0.5640200083461538,1.0,0.4359799916538461,True,WL-PCQR,0.2,stratified,"RDEP_LOG10,RMED_LOG10",True,RDEP_LOG10 + RMED_LOG10 hidden
6,14733.27,0.172,LOWO_LOCAL_CAL,LOWO_LOCAL_6,wl_pcqr,42,0.1,0.9,0.4613402986754945,0.0,1.0,1.0,True,WL-PCQR,0.2,stratified,"RDEP_LOG10,RMED_LOG10",True,RDEP_LOG10 + RMED_LOG10 hidden
6,14762.14,0.218,LOWO_LOCAL_CAL,LOWO_LOCAL_6,wl_pcqr,42,0.1,0.9,0.6335929300850621,0.0392540333333333,1.0,0.9607459666666668,True,WL-PCQR,0.2,stratified,"RDEP_LOG10,RMED_LOG10",True,RDEP_LOG10 + RMED_LOG10 hidden
6,14790.68,0.201,LOWO_LOCAL_CAL,LOWO_LOCAL_6,wl_pcqr,42,0.1,0.9,0.4639015583043461,0.0,1.0,1.0,True,WL-PCQR,0.2,stratified,"RDEP_LOG10,RMED_LOG10",True,RDEP_LOG10 + RMED_LOG10 hidden
6,14848.1,0.146,LOWO_LOCAL_CAL,LOWO_LOCAL_6,wl_pcqr,42,0.1,0.9,0.4435976896389702,0.0,0.9465680621428568,0.9465680621428568,True,WL-PCQR,0.2,stratified,"RDEP_LOG10,RMED_LOG10",True,RDEP_LOG10 + RMED_LOG10 hidden
6,14876.97,1.0,LOWO_LOCAL_CAL,LOWO_LOCAL_6,wl_pcqr,42,0.1,0.9,0.9958438242801636,0.5617495088235294,1.0,0.4382504911764706,True,WL-PCQR,0.2,stratified,"RDEP_LOG10,RMED_LOG10",True,RDEP_LOG10 + RMED_LOG10 hidden
6,14905.84,0.158,LOWO_LOCAL_CAL,LOWO_LOCAL_6,wl_pcqr,42,0.1,0.9,0.4444349724016206,0.0,0.9396293833333332,0.9396293833333332,True,WL-PCQR,0.2,stratified,"RDEP_LOG10,RMED_LOG10",True,RDEP_LOG10 + RMED_LOG10 hidden
6,14934.38,1.0,LOWO_LOCAL_CAL,LOWO_LOCAL_6,wl_pcqr,42,0.1,0.9,0.9967321993457928,0.5412101203296705,1.0,0.4587898796703294,True,WL-PCQR,0.2,stratified,"RDEP_LOG10,RMED_LOG10",True,RDEP_LOG10 + RMED_LOG10 hidden
6,14992.13,0.805,LOWO_LOCAL_CAL,LOWO_LOCAL_6,wl_pcqr,42,0.1,0.9,0.7474148742592299,0.1491879500000001,1.0,0.8508120499999998,True,WL-PCQR,0.2,stratified,"RDEP_LOG10,RMED_LOG10",True,RDEP_LOG10 + RMED_LOG10 hidden
6,15020.67,0.309,LOWO_LOCAL_CAL,LOWO_LOCAL_6,wl_pcqr,42,0.1,0.9,0.4587513073560501,0.0,1.0,1.0,True,WL-PCQR,0.2,stratified,"RDEP_LOG10,RMED_LOG10",True,RDEP_LOG10 + RMED_LOG10 hidden
6,15049.54,0.546,LOWO_LOCAL_CAL,LOWO_LOCAL_6,wl_pcqr,42,0.1,0.9,0.9963283318244256,0.5412101203296705,1.0,0.4587898796703294,True,WL-PCQR,0.2,stratified,"RDEP_LOG10,RMED_LOG10",True,RDEP_LOG10 + RMED_LOG10 hidden
6,15078.08,0.4,LOWO_LOCAL_CAL,LOWO_LOCAL_6,wl_pcqr,42,0.1,0.9,0.7531626355873431,0.1181395787878787,1.0,0.8818604212121213,True,WL-PCQR,0.2,stratified,"RDEP_LOG10,RMED_LOG10",True,RDEP_LOG10 + RMED_LOG10 hidden
6,15106.96,0.358,LOWO_LOCAL_CAL,LOWO_LOCAL_6,wl_pcqr,42,0.1,0.9,0.5308592227908098,0.0,1.0,1.0,True,WL-PCQR,0.2,stratified,"RDEP_LOG10,RMED_LOG10",True,RDEP_LOG10 + RMED_LOG10 hidden
6,15164.37,0.285,LOWO_LOCAL_CAL,LOWO_LOCAL_6,wl_pcqr,42,0.1,0.9,0.8721931889604143,0.2766141999999999,1.0,0.7233858000000001,True,WL-PCQR,0.2,stratified,"RDEP_LOG10,RMED_LOG10",True,RDEP_LOG10 + RMED_LOG10 hidden
6,15193.24,0.359,LOWO_LOCAL_CAL,LOWO_LOCAL_6,wl_pcqr,42,0.1,0.9,0.4627553443205283,0.0,1.0,1.0,True,WL-PCQR,0.2,stratified,"RDEP_LOG10,RMED_LOG10",True,RDEP_LOG10 + RMED_LOG10 hidden
6,15222.11,0.439,LOWO_LOCAL_CAL,LOWO_LOCAL_6,wl_pcqr,42,0.1,0.9,0.8686542835988394,0.2514011565217392,1.0,0.7485988434782608,True,WL-PCQR,0.2,stratified,"RDEP_LOG10,RMED_LOG10",True,RDEP_LOG10 + RMED_LOG10 hidden
6,15250.66,0.353,LOWO_LOCAL_CAL,LOWO_LOCAL_6,wl_pcqr,42,0.1,0.9,0.4443797417931537,0.0,0.957978588406593,0.957978588406593,True,WL-PCQR,0.2,stratified,"RDEP_LOG10,RMED_LOG10",True,RDEP_LOG10 + RMED_LOG10 hidden
6,15308.07,0.481,LOWO_LOCAL_CAL,LOWO_LOCAL_6,wl_pcqr,42,0.1,0.9,0.4602592041334966,0.0,1.0,1.0,True,WL-PCQR,0.2,stratified,"RDEP_LOG10,RMED_LOG10",True,RDEP_LOG10 + RMED_LOG10 hidden
6,15336.94,0.363,LOWO_LOCAL_CAL,LOWO_LOCAL_6,wl_pcqr,42,0.1,0.9,0.4617591490220256,0.0,1.0,1.0,True,WL-PCQR,0.2,stratified,"RDEP_LOG10,RMED_LOG10",True,RDEP_LOG10 + RMED_LOG10 hidden
6,15365.81,0.57,LOWO_LOCAL_CAL,LOWO_LOCAL_6,wl_pcqr,42,0.1,0.9,0.9948665028961652,0.5491434803030304,1.0,0.4508565196969696,True,WL-PCQR,0.2,stratified,"RDEP_LOG10,RMED_LOG10",True,RDEP_LOG10 + RMED_LOG10 hidden
6,15394.36,0.634,LOWO_LOCAL_CAL,LOWO_LOCAL_6,wl_pcqr,42,0.1,0.9,0.5300319883979057,0.0,1.0,1.0,True,WL-PCQR,0.2,stratified,"RDEP_LOG10,RMED_LOG10",True,RDEP_LOG10 + RMED_LOG10 hidden
6,15452.1,0.99,LOWO_LOCAL_CAL,LOWO_LOCAL_6,wl_pcqr,42,0.1,0.9,0.6345726377180749,0.0392540333333333,1.0,0.9607459666666668,True,WL-PCQR,0.2,stratified,"RDEP_LOG10,RMED_LOG10",True,RDEP_LOG10 + RMED_LOG10 hidden
6,15480.64,0.9,LOWO_LOCAL_CAL,LOWO_LOCAL_6,wl_pcqr,42,0.1,0.9,0.4687568467023845,0.0,1.0,1.0,True,WL-PCQR,0.2,stratified,"RDEP_LOG10,RMED_LOG10",True,RDEP_LOG10 + RMED_LOG10 hidden
6,15509.51,0.778,LOWO_LOCAL_CAL,LOWO_LOCAL_6,wl_pcqr,42,0.1,0.9,0.4997193401974617,0.0,1.0,1.0,True,WL-PCQR,0.2,stratified,"RDEP_LOG10,RMED_LOG10",True,RDEP_LOG10 + RMED_LOG10 hidden
6,15538.06,0.506,LOWO_LOCAL_CAL,LOWO_LOCAL_6,wl_pcqr,42,0.1,0.9,0.997331706724144,0.55880545,1.0,0.4411945499999999,False,WL-PCQR,0.2,stratified,"RDEP_LOG10,RMED_LOG10",True,RDEP_LOG10 + RMED_LOG10 hidden
