WELLNUM,DEPTH,SW,protocol,split_id,method,seed,alpha,target_coverage,pred,lower,upper,width,covered,method_label,local_calibration_frac,local_calibration_strategy,stress_curves,clip_intervals,setting
6,15164.37,0.285,LOWO_LOCAL_CAL,LOWO_LOCAL_6,wl_pcqr,42,0.1,0.9,0.3107594316299964,0.1218936424131625,0.6259347188571489,0.5040410764439863,True,WL-PCQR,0.2,stratified,none,True,Observed logs
6,15193.24,0.359,LOWO_LOCAL_CAL,LOWO_LOCAL_6,wl_pcqr,42,0.1,0.9,0.3447358113849285,0.3420155378564755,0.3643319849247688,0.0223164470682932,True,WL-PCQR,0.2,stratified,none,True,Observed logs
6,15222.11,0.439,LOWO_LOCAL_CAL,LOWO_LOCAL_6,wl_pcqr,42,0.1,0.9,0.4777858414723396,0.2934886972823043,0.6746291005039071,0.3811404032216028,True,WL-PCQR,0.2,stratified,none,True,Observed logs
6,15250.66,0.353,LOWO_LOCAL_CAL,LOWO_LOCAL_6,wl_pcqr,42,0.1,0.9,0.3492535417226885,0.3619719401419655,0.390264085475523,0.0282921453335575,False,WL-PCQR,0.2,stratified,none,True,Observed logs
6,15308.07,0.481,LOWO_LOCAL_CAL,LOWO_LOCAL_6,wl_pcqr,42,0.1,0.9,0.4432284249518785,0.4050046978784819,0.4900785573369947,0.0850738594585127,True,WL-PCQR,0.2,stratified,none,True,Observed logs
6,15336.94,0.363,LOWO_LOCAL_CAL,LOWO_LOCAL_6,wl_pcqr,42,0.1,0.9,0.2870924522909899,0.2663845617202911,0.3102750528131877,0.0438904910928965,False,WL-PCQR,0.2,stratified,none,True,Observed logs
6,15365.81,0.57,LOWO_LOCAL_CAL,LOWO_LOCAL_6,wl_pcqr,42,0.1,0.9,0.8107276365936285,0.3698308871086873,1.0,0.6301691128913127,True,WL-PCQR,0.2,stratified,none,True,Observed logs
6,15394.36,0.634,LOWO_LOCAL_CAL,LOWO_LOCAL_6,wl_pcqr,42,0.1,0.9,0.8026118689834549,0.4110534431472732,1.0,0.5889465568527268,True,WL-PCQR,0.2,stratified,none,True,Observed logs
6,15452.1,0.99,LOWO_LOCAL_CAL,LOWO_LOCAL_6,wl_pcqr,42,0.1,0.9,0.8923346106397314,0.7599219161360892,0.9574830919381516,0.1975611758020624,False,WL-PCQR,0.2,stratified,none,True,Observed logs
6,15480.64,0.9,LOWO_LOCAL_CAL,LOWO_LOCAL_6,wl_pcqr,42,0.1,0.9,0.8893492907499401,0.7274666791033813,0.9818317792086886,0.2543651001053073,True,WL-PCQR,0.2,stratified,none,True,Observed logs
6,15509.51,0.778,LOWO_LOCAL_CAL,LOWO_LOCAL_6,wl_pcqr,42,0.1,0.9,0.8141486146530643,0.4391650946624247,1.0,0.5608349053375752,True,WL-PCQR,0.2,stratified,none,True,Observed logs
6,15538.06,0.506,LOWO_LOCAL_CAL,LOWO_LOCAL_6,wl_pcqr,42,0.1,0.9,0.4687882416357735,0.0566767398884699,0.7885094960818299,0.73183275619336,True,WL-PCQR,0.2,stratified,none,True,Observed logs
